@timestamp,@message,@logStream,@log
2024-11-21 23:50:54.183,"RuntimeError: Attempting to deserialize object on a CUDA device but torch.cuda.is_available() is False. If you are running on a CPU-only machine, please use torch.load with map_location=torch.device('cpu') to map your storages to the CPU.
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"Traceback (most recent call last):
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 206, in <module>
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"engine(args)
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 180, in engine
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"data = load_data(args.data_path, args.device)
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 83, in load_data
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1360, in load
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"return _load(
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1848, in _load
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"result = unpickler.load()
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.182,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1812, in persistent_load
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.170,"/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py:83: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:54.170,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]af9d1d6293f041749db584d5811d4d2c,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.831,"END RequestId: 2b76a767-9492-4c30-9cb8-22e643a862c6
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.831,"REPORT RequestId: 2b76a767-9492-4c30-9cb8-22e643a862c6	Duration: 3365.99 ms	Billed Duration: 3366 ms	Memory Size: 10240 MB	Max Memory Used: 489 MB	
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.829,"executed script
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.557,"END RequestId: f2a9cb97-21fc-405f-bce2-64bac6206a94
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.557,"REPORT RequestId: f2a9cb97-21fc-405f-bce2-64bac6206a94	Duration: 3562.27 ms	Billed Duration: 3563 ms	Memory Size: 10240 MB	Max Memory Used: 489 MB	
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.556,"executed script
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.422,"raise RuntimeError(
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.422,"RuntimeError: Attempting to deserialize object on a CUDA device but torch.cuda.is_available() is False. If you are running on a CPU-only machine, please use torch.load with map_location=torch.device('cpu') to map your storages to the CPU.
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"typed_storage = load_tensor(
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1784, in load_tensor
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"wrap_storage=restore_location(storage, location),
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1685, in restore_location
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"return default_restore_location(storage, map_location)
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 601, in default_restore_location
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"result = fn(storage, location)
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 539, in _deserialize
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"device = _validate_device(location, backend_name)
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.421,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 508, in _validate_device
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"Traceback (most recent call last):
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 206, in <module>
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"engine(args)
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 180, in engine
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"data = load_data(args.data_path, args.device)
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 83, in load_data
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1360, in load
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"return _load(
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1848, in _load
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"result = unpickler.load()
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.420,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1812, in persistent_load
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.389,"/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py:83: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.389,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]ce6782ce7dd34e0f91934ccfce9ac9b6,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.283,"END RequestId: cb80eff2-77e1-42f0-aba2-f5d8116e0ca3
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.283,"REPORT RequestId: cb80eff2-77e1-42f0-aba2-f5d8116e0ca3	Duration: 3739.65 ms	Billed Duration: 3740 ms	Memory Size: 10240 MB	Max Memory Used: 488 MB	
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.282,"executed script
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.164,"return default_restore_location(storage, map_location)
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.164,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 601, in default_restore_location
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.164,"result = fn(storage, location)
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.164,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 539, in _deserialize
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.164,"device = _validate_device(location, backend_name)
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.164,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 508, in _validate_device
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.164,"raise RuntimeError(
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.164,"RuntimeError: Attempting to deserialize object on a CUDA device but torch.cuda.is_available() is False. If you are running on a CPU-only machine, please use torch.load with map_location=torch.device('cpu') to map your storages to the CPU.
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.163,"return _load(
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.163,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1848, in _load
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.163,"result = unpickler.load()
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.163,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1812, in persistent_load
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.163,"typed_storage = load_tensor(
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.163,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1784, in load_tensor
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.163,"wrap_storage=restore_location(storage, location),
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.163,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1685, in restore_location
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.162,"Traceback (most recent call last):
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.162,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 206, in <module>
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.162,"engine(args)
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.162,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 180, in engine
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.162,"data = load_data(args.data_path, args.device)
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.162,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 83, in load_data
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.162,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.162,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1360, in load
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.129,"/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py:83: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:53.129,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]27e75b1721724620b76ccdefcf95b33b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.893,"return default_restore_location(storage, map_location)
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.893,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 601, in default_restore_location
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.893,"result = fn(storage, location)
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.893,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 539, in _deserialize
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.893,"device = _validate_device(location, backend_name)
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.893,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 508, in _validate_device
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.893,"raise RuntimeError(
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.893,"RuntimeError: Attempting to deserialize object on a CUDA device but torch.cuda.is_available() is False. If you are running on a CPU-only machine, please use torch.load with map_location=torch.device('cpu') to map your storages to the CPU.
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.892,"return _load(
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.892,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1848, in _load
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.892,"result = unpickler.load()
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.892,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1812, in persistent_load
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.892,"typed_storage = load_tensor(
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.892,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1784, in load_tensor
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.892,"wrap_storage=restore_location(storage, location),
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.892,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1685, in restore_location
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.891,"Traceback (most recent call last):
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.891,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 206, in <module>
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.891,"engine(args)
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.891,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 180, in engine
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.891,"data = load_data(args.data_path, args.device)
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.891,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py"", line 83, in load_data
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.891,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.891,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1360, in load
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.867,"/tmp/scripts/Anomaly Detection/Inference/inference_batch256_cuda.py:83: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.867,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]67e403f5be22423890c324943a1bac78,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.785,"END RequestId: 83560742-b44f-4a53-bb56-6d4736925665
",2024/11/21/[$LATEST]c7c7da4df90a4ed28d3cabaef3cfbc8b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.785,"REPORT RequestId: 83560742-b44f-4a53-bb56-6d4736925665	Duration: 3374.31 ms	Billed Duration: 3375 ms	Memory Size: 10240 MB	Max Memory Used: 488 MB	
",2024/11/21/[$LATEST]c7c7da4df90a4ed28d3cabaef3cfbc8b,211125778552:/aws/lambda/cosmic-executor
2024-11-21 23:50:52.784,"executed script
",2024/11/21/[$LATEST]c7c7da4df90a4ed28d3cabaef3cfbc8b,211125778552:/aws/lambda/cosmic-executor
